movieId,title,release_year,item_age_years,is_new_release,num_genres,primary_genre,genre_no_genres_listed,genre_action,genre_adventure,genre_animation,genre_children,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_fantasy,genre_film_noir,genre_horror,genre_imax,genre_musical,genre_mystery,genre_romance,genre_sci_fi,genre_thriller,genre_war,genre_western,num_ratings,avg_rating,median_rating,rating_std,popularity_percentile,recent_avg_rating,rating_trend,num_tags,top_tag,imdb_id,tmdb_id,feature_version,computed_at
102,Mr. Wrong (1996),1996.0,22.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.4,1.0,1.9493588689617927,0.6449907616505851,1.0,-1.4,0,,117102,47475.0,20260720103410,2026-07-20T10:34:10.604849
103,Unforgettable (1996),1996.0,22.0,False,3,Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,3.0,3.0,0.0,0.5299219872716074,3.0,0.0,0,,118040,2045.0,20260720103410,2026-07-20T10:34:10.604849
104,Happy Gilmore (1996),1996.0,22.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3.4393939393939394,3.5,0.9930182995434678,0.9857832067337302,3.4375,-0.0018939393939394478,3,Adam Sandler,116483,9614.0,20260720103410,2026-07-20T10:34:10.604849
105,"Bridges of Madison County, The (1995)",1995.0,23.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,23,3.282608695652174,3.0,0.8504823091062899,0.8858037363990967,3.3,0.017391304347825987,0,,112579,688.0,20260720103410,2026-07-20T10:34:10.604849
106,Nobody Loves Me (Keiner liebt mich) (1994),1994.0,24.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,110251,11907.0,20260720103410,2026-07-20T10:34:10.604849
107,Muppet Treasure Island (1996),1996.0,22.0,False,4,Adventure,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,3.326923076923077,3.0,0.9267395285872693,0.8980188872921372,3.25,-0.0769230769230771,1,muppets,117110,10874.0,20260720103410,2026-07-20T10:34:10.604849
108,Catwalk (1996),1996.0,22.0,False,1,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,112646,89333.0,20260720103410,2026-07-20T10:34:10.604849
110,Braveheart (1995),1995.0,23.0,False,3,Action,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,237,4.031645569620253,4.0,0.9677263634544532,0.9992814617121741,3.8220338983050848,-0.20961167131516856,10,Medieval,112573,197.0,20260720103410,2026-07-20T10:34:10.604849
111,Taxi Driver (1976),1976.0,42.0,False,3,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,104,4.105769230769231,4.0,0.8204695462511792,0.9875282282898789,4.096153846153846,-0.009615384615385025,1,assassination,75314,103.0,20260720103410,2026-07-20T10:34:10.604849
112,Rumble in the Bronx (Hont faan kui) (1995),1995.0,23.0,False,4,Action,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3.5434782608695654,3.5,0.9299109094514959,0.9488298090741121,3.5454545454545454,0.0019762845849800037,0,,113326,33542.0,20260720103410,2026-07-20T10:34:10.604849
113,Before and After (1996),1996.0,22.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3.3333333333333335,3.0,0.5773502691896258,0.5299219872716074,3.3333333333333335,0.0,0,,115645,43566.0,20260720103410,2026-07-20T10:34:10.604849
116,Anne Frank Remembered (1995),1995.0,23.0,False,1,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3.9,3.5,1.02469507659596,0.6449907616505851,3.5,-0.3999999999999999,1,Holocaust,112373,51352.0,20260720103410,2026-07-20T10:34:10.604849
117,"Young Poisoner's Handbook, The (1995)",1995.0,23.0,False,2,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,115033,16934.0,20260720103410,2026-07-20T10:34:10.604849
118,If Lucy Fell (1996),1996.0,22.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.5,2.5,0.7071067811865476,0.42224389242455346,2.5,0.0,0,,116606,10324.0,20260720103410,2026-07-20T10:34:10.604849
119,"Steal Big, Steal Little (1995)",1995.0,23.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,3.0,0.0,0.42224389242455346,3.0,0.0,0,,114536,78406.0,20260720103410,2026-07-20T10:34:10.604849
121,"Boys of St. Vincent, The (1992)",1992.0,26.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4.0,4.0,0.0,0.42224389242455346,4.0,0.0,0,,106473,32119.0,20260720103410,2026-07-20T10:34:10.604849
122,Boomerang (1992),1992.0,26.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,2.65625,3.0,0.7238496621076322,0.8424861424758776,2.875,0.21875,1,dating,103859,11066.0,20260720103410,2026-07-20T10:34:10.604849
123,Chungking Express (Chung Hing sam lam) (1994),1994.0,24.0,False,3,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4,4.375,4.75,0.9464847243000456,0.5981831246150687,4.5,0.125,0,,109424,11104.0,20260720103410,2026-07-20T10:34:10.604849
125,Flirting With Disaster (1996),1996.0,22.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3.5833333333333335,4.0,1.2583057392117918,0.8041983165674399,3.3333333333333335,-0.25,0,,116324,2074.0,20260720103410,2026-07-20T10:34:10.604849
126,"NeverEnding Story III, The (1994)",1994.0,24.0,False,3,Adventure,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2.0,2.0,0.816496580927726,0.71160952576473,2.0,0.0,0,,110647,27793.0,20260720103410,2026-07-20T10:34:10.604849
128,Jupiter's Wife (1994),1994.0,24.0,False,1,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,110217,290157.0,20260720103410,2026-07-20T10:34:10.604849
129,Pie in the Sky (1996),1996.0,22.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,2.0,0.0,0.1787620611784028,2.0,0.0,0,,114131,110972.0,20260720103410,2026-07-20T10:34:10.604849
132,Jade (1995),1995.0,23.0,False,1,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2.8333333333333335,3.0,0.752772652709081,0.6809690002052966,2.0,-0.8333333333333335,0,,113451,11863.0,20260720103410,2026-07-20T10:34:10.604849
135,Down Periscope (1996),1996.0,22.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2.9516129032258065,3.0,1.0275767506588613,0.9132621638267296,3.357142857142857,0.4055299539170507,0,,116130,9101.0,20260720103410,2026-07-20T10:34:10.604849
137,Man of the Year (1995),1995.0,23.0,False,1,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,113756,5757.0,20260720103410,2026-07-20T10:34:10.604849
140,Up Close and Personal (1996),1996.0,22.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16,3.5,3.25,0.6831300510639732,0.8424861424758776,3.625,0.125,1,journalism,118055,9302.0,20260720103410,2026-07-20T10:34:10.604849
141,"Birdcage, The (1996)",1996.0,22.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,3.494186046511628,3.5,0.8418962701457717,0.981164032026278,3.4047619047619047,-0.08942414174972324,0,,115685,11000.0,20260720103410,2026-07-20T10:34:10.604849
144,"Brothers McMullen, The (1995)",1995.0,23.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3.3333333333333335,3.5,0.8616404368553291,0.8041983165674399,3.6666666666666665,0.33333333333333304,0,,112585,16388.0,20260720103410,2026-07-20T10:34:10.604849
145,Bad Boys (1995),1995.0,23.0,False,5,Action,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,51,3.2450980392156863,3.0,0.8623952053415409,0.9556559228084582,3.25,0.004901960784313708,0,,112442,9737.0,20260720103410,2026-07-20T10:34:10.604849
146,"Amazing Panda Adventure, The (1995)",1995.0,23.0,False,2,Adventure,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.3333333333333335,3.0,0.5773502691896258,0.5299219872716074,3.3333333333333335,0.0,0,,112342,30765.0,20260720103410,2026-07-20T10:34:10.604849
147,"Basketball Diaries, The (1995)",1995.0,23.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,3.466666666666667,3.5,0.8549575316659775,0.8346848696366249,3.1666666666666665,-0.30000000000000027,4,Leonardo DiCaprio,112461,10474.0,20260720103410,2026-07-20T10:34:10.604849
148,"Awfully Big Adventure, An (1995)",1995.0,23.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.0,0.0,0.1787620611784028,5.0,0.0,0,,112427,22279.0,20260720103410,2026-07-20T10:34:10.604849
149,Amateur (1994),1994.0,24.0,False,3,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2.0,2.0,0.0,0.1787620611784028,2.0,0.0,0,,109093,30157.0,20260720103410,2026-07-20T10:34:10.604849
150,Apollo 13 (1995),1995.0,23.0,False,3,Adventure,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,201,3.845771144278607,4.0,0.8766952306036482,0.9982549784438514,3.68,-0.16577114427860673,3,NASA,112384,568.0,20260720103410,2026-07-20T10:34:10.604849
151,Rob Roy (1995),1995.0,23.0,False,4,Action,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,44,3.5454545454545454,3.75,0.9512426500536989,0.9445699035105728,2.8181818181818183,-0.7272727272727271,0,,114287,11780.0,20260720103410,2026-07-20T10:34:10.604849
152,"Addiction, The (1995)",1995.0,23.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1.5,1.5,0.7071067811865476,0.42224389242455346,1.5,0.0,0,,112288,34996.0,20260720103410,2026-07-20T10:34:10.604849
153,Batman Forever (1995),1995.0,23.0,False,4,Action,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2.9160583941605838,3.0,0.90458257977029,0.993943748716896,2.588235294117647,-0.3278231000429366,2,superhero,112462,414.0,20260720103410,2026-07-20T10:34:10.604849
154,Beauty of the Day (Belle de jour) (1967),1967.0,51.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,3.875,4.0,0.6077155435054972,0.8041983165674399,3.6666666666666665,-0.20833333333333348,0,,61395,649.0,20260720103410,2026-07-20T10:34:10.604849
155,Beyond Rangoon (1995),1995.0,23.0,False,3,Adventure,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,2.4166666666666665,2.25,1.3570801990548187,0.6809690002052966,2.5,0.08333333333333348,0,,112495,1873.0,20260720103410,2026-07-20T10:34:10.604849
156,Blue in the Face (1995),1995.0,23.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3.3333333333333335,4.0,1.1547005383792515,0.5299219872716074,3.3333333333333335,0.0,0,,112541,5894.0,20260720103410,2026-07-20T10:34:10.604849
157,Canadian Bacon (1995),1995.0,23.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,2.8636363636363638,3.0,1.0975178606954215,0.7902381441182509,1.75,-1.1136363636363638,0,,109370,1775.0,20260720103410,2026-07-20T10:34:10.604849
158,Casper (1995),1995.0,23.0,False,2,Adventure,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2.806451612903226,3.0,1.1138282776292474,0.9680763703551633,2.7,-0.1064516129032258,0,,112642,8839.0,20260720103410,2026-07-20T10:34:10.604849
159,Clockers (1995),1995.0,23.0,False,3,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,14,2.892857142857143,3.0,0.923591889322323,0.8258571135290494,3.3333333333333335,0.4404761904761907,0,,112688,20649.0,20260720103410,2026-07-20T10:34:10.604849
160,Congo (1995),1995.0,23.0,False,4,Action,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,57,2.8771929824561404,3.0,1.0276564086481381,0.9622767398891398,2.9285714285714284,0.05137844611528797,1,Michael Crichton,112715,10329.0,20260720103410,2026-07-20T10:34:10.604849
161,Crimson Tide (1995),1995.0,23.0,False,3,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,103,3.6359223300970873,4.0,0.8778152881915151,0.9871689591459659,3.38,-0.2559223300970874,1,submarine,112740,8963.0,20260720103410,2026-07-20T10:34:10.604849
162,Crumb (1994),1994.0,24.0,False,1,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,4.205882352941177,4.0,0.6388178420286317,0.8503387394785465,3.75,-0.4558823529411766,1,In Netflix queue,109508,26564.0,20260720103410,2026-07-20T10:34:10.604849
163,Desperado (1995),1995.0,23.0,False,3,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,66,3.5606060606060606,3.5,0.9942726429798261,0.9712071443235475,3.8125,0.25189393939393945,0,,112851,8068.0,20260720103410,2026-07-20T10:34:10.604849
164,Devil in a Blue Dress (1995),1995.0,23.0,False,4,Crime,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,14,3.3214285714285716,3.0,0.7747739833491605,0.8258571135290494,3.5,0.17857142857142838,0,,112857,8512.0,20260720103410,2026-07-20T10:34:10.604849
165,Die Hard: With a Vengeance (1995),1995.0,23.0,False,3,Action,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,144,3.5555555555555554,3.5,0.92197551488033,0.9950215561486347,3.736111111111111,0.1805555555555558,0,,112864,1572.0,20260720103410,2026-07-20T10:34:10.604849
166,"Doom Generation, The (1995)",1995.0,23.0,False,3,Comedy,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2.8333333333333335,3.0,1.2583057392117916,0.5299219872716074,2.8333333333333335,0.0,0,,112887,13552.0,20260720103410,2026-07-20T10:34:10.604849
168,First Knight (1995),1995.0,23.0,False,3,Action,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,54,3.0833333333333335,3.0,1.298584134631631,0.9592486142475878,2.8461538461538463,-0.23717948717948723,0,,113071,6520.0,20260720103410,2026-07-20T10:34:10.604849
169,Free Willy 2: The Adventure Home (1995),1995.0,23.0,False,3,Adventure,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,2.4,3.0,0.9944289260117533,0.7747382467665777,2.25,-0.1499999999999999,0,,113114,9073.0,20260720103410,2026-07-20T10:34:10.604849
170,Hackers (1995),1995.0,23.0,False,4,Action,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,35,3.2285714285714286,3.0,0.9183013181545423,0.924296858961199,3.375,0.14642857142857135,0,,113243,10428.0,20260720103410,2026-07-20T10:34:10.604849
171,Jeffrey (1995),1995.0,23.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3.8333333333333335,3.5,0.983192080250175,0.6809690002052966,4.0,0.16666666666666652,0,,113464,17447.0,20260720103410,2026-07-20T10:34:10.604849
172,Johnny Mnemonic (1995),1995.0,23.0,False,3,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,53,2.6792452830188678,3.0,1.070111153566272,0.9579141859987682,2.423076923076923,-0.25616835994194487,0,,113481,9886.0,20260720103410,2026-07-20T10:34:10.604849
173,Judge Dredd (1995),1995.0,23.0,False,3,Action,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,62,2.6693548387096775,3.0,1.0280633886301838,0.9680763703551633,2.6666666666666665,-0.0026881720430109723,0,,113492,9482.0,20260720103410,2026-07-20T10:34:10.604849
174,Jury Duty (1995),1995.0,23.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.7,2.5,1.4757295747452437,0.7747382467665777,2.5,-0.20000000000000018,0,,113500,19326.0,20260720103410,2026-07-20T10:34:10.604849
175,Kids (1995),1995.0,23.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,3.975,4.0,0.7517523388373117,0.870098542393759,3.9,-0.07500000000000018,3,New York City,113540,9344.0,20260720103410,2026-07-20T10:34:10.604849
176,Living in Oblivion (1995),1995.0,23.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4.3076923076923075,4.0,0.5219539227133918,0.8156436050092384,4.0,-0.3076923076923075,0,,113677,9071.0,20260720103410,2026-07-20T10:34:10.604849
177,Lord of Illusions (1995),1995.0,23.0,False,1,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,2.75,3.0,1.164964745021435,0.7376822007801273,3.5,0.75,0,,113690,8973.0,20260720103410,2026-07-20T10:34:10.604849
178,Love & Human Remains (1993),1993.0,25.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.1787620611784028,1.0,0.0,0,,107447,15730.0,20260720103410,2026-07-20T10:34:10.604849
179,Mad Love (1995),1995.0,23.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1.5,1.5,0.7071067811865476,0.42224389242455346,1.5,0.0,0,,113729,47608.0,20260720103410,2026-07-20T10:34:10.604849
180,Mallrats (1995),1995.0,23.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,3.4027777777777777,3.75,0.9244260338520828,0.9265551221515089,3.3333333333333335,-0.0694444444444442,0,,113749,2293.0,20260720103410,2026-07-20T10:34:10.604849
181,Mighty Morphin Power Rangers: The Movie (1995),1995.0,23.0,False,2,Action,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2.264705882352941,2.5,1.1607870048325986,0.8503387394785465,2.75,0.4852941176470589,0,,113820,9070.0,20260720103410,2026-07-20T10:34:10.604849
183,Mute Witness (1994),1994.0,24.0,False,3,Comedy,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3.5,3.5,0.7071067811865476,0.42224389242455346,3.5,0.0,0,,110604,48787.0,20260720103410,2026-07-20T10:34:10.604849
184,Nadja (1994),1994.0,24.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3.5,3.5,0.7071067811865476,0.42224389242455346,3.5,0.0,0,,110620,34574.0,20260720103410,2026-07-20T10:34:10.604849
185,"Net, The (1995)",1995.0,23.0,False,3,Action,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,112,3.0401785714285716,3.0,1.037882444126004,0.9897864914801888,2.8035714285714284,-0.23660714285714324,1,computers,113957,1642.0,20260720103410,2026-07-20T10:34:10.604849
186,Nine Months (1995),1995.0,23.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48,2.8229166666666665,3.0,1.074311176310709,0.952165879696161,2.1666666666666665,-0.65625,0,,113986,11472.0,20260720103410,2026-07-20T10:34:10.604849
187,Party Girl (1995),1995.0,23.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.125,4.25,0.8539125638299665,0.5981831246150687,4.5,0.375,0,,114095,36196.0,20260720103410,2026-07-20T10:34:10.604849
188,"Prophecy, The (1995)",1995.0,23.0,False,3,Fantasy,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,12,3.4583333333333335,3.5,1.0103629710818451,0.8041983165674399,3.3333333333333335,-0.125,0,,114194,11980.0,20260720103410,2026-07-20T10:34:10.604849
189,Reckless (1995),1995.0,23.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,114241,58372.0,20260720103410,2026-07-20T10:34:10.604849
190,Safe (1995),1995.0,23.0,False,1,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2.8,3.0,1.4832396974191326,0.6449907616505851,3.0,0.20000000000000018,0,,114323,32646.0,20260720103410,2026-07-20T10:34:10.604849
191,"Scarlet Letter, The (1995)",1995.0,23.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,2.4166666666666665,2.0,1.4288690166235205,0.6809690002052966,1.5,-0.9166666666666665,0,,114345,10533.0,20260720103410,2026-07-20T10:34:10.604849
193,Showgirls (1995),1995.0,23.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,2.4714285714285715,2.0,1.01418510567422,0.924296858961199,2.5,0.02857142857142847,0,,114436,10802.0,20260720103410,2026-07-20T10:34:10.604849
194,Smoke (1995),1995.0,23.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,3.6666666666666665,4.0,1.2718675476729209,0.8578833915007186,4.125,0.4583333333333335,0,,114478,10149.0,20260720103410,2026-07-20T10:34:10.604849
195,Something to Talk About (1995),1995.0,23.0,False,3,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,3.1,3.5,1.2649110640673518,0.7747382467665777,1.75,-1.35,0,,114496,18402.0,20260720103410,2026-07-20T10:34:10.604849
196,Species (1995),1995.0,23.0,False,2,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,45,2.6666666666666665,3.0,0.9170109546287282,0.9467255183740505,2.409090909090909,-0.25757575757575735,0,,114508,9348.0,20260720103410,2026-07-20T10:34:10.604849
198,Strange Days (1995),1995.0,23.0,False,6,Action,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,28,3.25,3.0,0.927960727138337,0.9056148634777254,3.5714285714285716,0.3214285714285716,0,,114558,281.0,20260720103410,2026-07-20T10:34:10.604849
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",1964.0,54.0,False,3,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4,4.125,4.25,0.8539125638299665,0.5981831246150687,4.5,0.375,1,Made me cry,58450,5967.0,20260720103410,2026-07-20T10:34:10.604849
201,Three Wishes (1995),1995.0,23.0,False,2,Drama,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,114663,47939.0,20260720103410,2026-07-20T10:34:10.604849
202,Total Eclipse (1995),1995.0,23.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,114702,36834.0,20260720103410,2026-07-20T10:34:10.604849
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",1995.0,23.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3.4318181818181817,3.0,0.7912535946725622,0.8814925066721413,3.2,-0.23181818181818148,0,,114682,9090.0,20260720103410,2026-07-20T10:34:10.604849
204,Under Siege 2: Dark Territory (1995),1995.0,23.0,False,1,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2.716666666666667,3.0,1.127121244077395,0.9106446314925066,2.5714285714285716,-0.14523809523809517,0,,114781,3512.0,20260720103410,2026-07-20T10:34:10.604849
205,Unstrung Heroes (1995),1995.0,23.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,3.1666666666666665,3.0,0.6123724356957945,0.7583145144734141,3.75,0.5833333333333335,0,,114798,52856.0,20260720103410,2026-07-20T10:34:10.604849
206,Unzipped (1995),1995.0,23.0,False,1,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,3.0,1.4142135623730951,0.42224389242455346,3.0,0.0,0,,114805,77350.0,20260720103410,2026-07-20T10:34:10.604849
207,"Walk in the Clouds, A (1995)",1995.0,23.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,21,3.4285714285714284,3.5,1.0872639316848771,0.8761547936768631,2.7,-0.7285714285714282,0,,114887,9560.0,20260720103410,2026-07-20T10:34:10.604849
208,Waterworld (1995),1995.0,23.0,False,3,Action,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,115,2.9130434782608696,3.0,0.9557326333834747,0.9901457606241019,2.9642857142857144,0.05124223602484479,0,,114898,9804.0,20260720103410,2026-07-20T10:34:10.604849
209,White Man's Burden (1995),1995.0,23.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3.1666666666666665,3.0,0.7637626158259733,0.5299219872716074,3.1666666666666665,0.0,0,,114928,31611.0,20260720103410,2026-07-20T10:34:10.604849
210,Wild Bill (1995),1995.0,23.0,False,1,Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3.0,3.0,0.816496580927726,0.5981831246150687,2.0,-1.0,0,,114938,65796.0,20260720103410,2026-07-20T10:34:10.604849
211,"Browning Version, The (1994)",1994.0,24.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3.5,3.5,0.7071067811865476,0.42224389242455346,3.5,0.0,0,,109340,49805.0,20260720103410,2026-07-20T10:34:10.604849
212,Bushwhacked (1995),1995.0,23.0,False,4,Adventure,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,3.5,1.3228756555322954,0.5299219872716074,3.0,0.0,0,,112602,26258.0,20260720103410,2026-07-20T10:34:10.604849
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),1994.0,24.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3.8333333333333335,4.75,1.807392228230128,0.6809690002052966,4.5,0.6666666666666665,0,,111579,50797.0,20260720103410,2026-07-20T10:34:10.604849
